Date,Region,Category,Supplier,Warehouse,Order Status,Units Sold,Inventory Level,Transportation Cost,Order Accuracy,Lead Time (Days),Backorder,Cost of Goods Sold (COGS),Average Inventory,Warehouse Capacity
19-09-25,Montreal North,Computer Peripherals,Nova Distribution,Verdun Storage Facility,Pending,229,3000,1368.5,TRUE,6,FALSE,19500.08,2486.7,8961
20-09-25,Montreal North,Home Appliances,Nova Distribution,Ville-Marie Hub,Pending,924,761,13387.07,TRUE,20,FALSE,110586.87,2881.7,7431
21-09-25,Montreal South,Home Appliances,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,815,5264,16020.87,TRUE,25,FALSE,147764.08,5352.3,9574
22-09-25,Montreal North,Home Appliances,PixelSource Ltd.,Laval Distribution Center,Pending,476,4453,18210.21,TRUE,4,FALSE,48248.65,4084.5,8424
23-09-25,Montreal East,Smart Devices,ElectraTech Inc.,Ville-Marie Hub,Fulfilled,178,4295,13217.06,TRUE,22,FALSE,17615.19,2568.8,5616
24-09-25,Montreal West,Computer Peripherals,ElectraTech Inc.,Ville-Marie Hub,Fulfilled,566,998,15368.98,TRUE,20,FALSE,78452.76,1345.8,8734
24-09-25,Montreal North,Smart Devices,Montelix Supply Co.,Laval Distribution Center,Fulfilled,612,1352,2331.64,TRUE,16,FALSE,121283.05,2530.6,8830
25-09-25,Montreal East,Consumer Electronics,Nova Distribution,Verdun Storage Facility,Fulfilled,385,4680,7149.09,TRUE,18,FALSE,32464.32,5017.9,5918
26-09-25,Montreal West,Computer Peripherals,Nova Distribution,Verdun Storage Facility,Pending,531,4640,13082.68,TRUE,29,FALSE,59681.92,3537.6,9010
27-09-25,Montreal South,Consumer Electronics,Nova Distribution,Verdun Storage Facility,Fulfilled,805,2472,3051.2,TRUE,14,FALSE,105599.88,2025.2,8517
28-09-25,Montreal West,Smart Devices,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,747,1195,3808.88,TRUE,15,FALSE,94810.45,751.6,6498
29-09-25,Montreal South,Computer Peripherals,Nova Distribution,Laval Distribution Center,Pending,823,257,11747.58,TRUE,2,FALSE,109248.86,1989.9,8618
30-09-25,Montreal East,Home Appliances,Nova Distribution,Verdun Storage Facility,Fulfilled,695,3592,13410.82,TRUE,17,FALSE,101983.89,1734.1,7967
